line_id,order_id,line_number,product_id,quantity,unit_price,unit_cost,line_total,line_cost
21684,4788,2,15,2,23.75,16.93,47.50,33.86
21685,4788,3,24,5,264.74,184.51,1323.70,922.55
21686,4789,1,70,1,370.24,235.90,370.24,235.90
21687,4789,2,27,4,175.58,128.24,702.32,512.96
21688,4790,1,135,4,127.07,64.37,508.28,257.48
21689,4790,2,181,2,429.37,259.88,858.74,519.76
21690,4790,3,140,5,150.71,98.32,753.55,491.60
21691,4790,4,101,5,78.33,51.58,391.65,257.90
21692,4790,5,180,1,522.35,305.62,522.35,305.62
21693,4790,6,7,7,25.54,18.82,178.78,131.74
21694,4791,1,3,3,101.36,70.09,304.08,210.27
21695,4791,2,131,3,174.66,98.42,523.98,295.26
21696,4791,3,221,1,985.41,599.98,985.41,599.98
21697,4791,4,134,1,93.37,54.48,93.37,54.48
21698,4791,5,62,2,487.45,313.59,974.90,627.18
21699,4792,1,153,4,238.05,153.05,952.20,612.20
21700,4792,2,22,8,61.01,45.14,488.08,361.12
21701,4792,3,57,4,187.79,122.94,751.16,491.76
21702,4792,4,48,5,88.19,61.40,440.95,307.00
21703,4792,5,24,1,258.62,184.51,258.62,184.51
21704,4793,1,194,1,71.02,40.71,71.02,40.71
21705,4793,2,10,7,71.68,53.68,501.76,375.76
21706,4793,3,185,2,820.93,481.33,1641.86,962.66
21707,4794,1,203,3,36.89,21.36,110.67,64.08
21708,4794,2,28,1,346.12,247.12,346.12,247.12
21709,4794,3,234,1,2013.93,1218.79,2013.93,1218.79
21710,4794,4,189,1,194.43,109.77,194.43,109.77
21711,4795,1,13,6,27.16,19.60,162.96,117.60
21712,4795,2,79,2,647.59,423.61,1295.18,847.22
21713,4795,3,36,2,254.58,183.32,509.16,366.64
21714,4795,4,74,4,456.35,280.11,1825.40,1120.44
21715,4795,5,116,6,362.25,217.30,2173.50,1303.80
21716,4796,1,259,1,124.24,60.11,124.24,60.11
21717,4796,2,280,3,333.09,171.59,999.27,514.77
21718,4796,3,276,3,138.65,69.90,415.95,209.70
21719,4796,4,268,8,24.27,11.35,194.16,90.80
21720,4796,5,1,8,71.84,51.68,574.72,413.44
21721,4796,6,170,11,20.92,12.02,230.12,132.22
21722,4796,7,14,5,26.33,18.88,131.65,94.40
21723,4796,8,81,2,595.99,386.00,1191.98,772.00
21724,4797,1,121,1,1114.22,678.48,1114.22,678.48
21725,4797,2,128,1,1119.15,665.91,1119.15,665.91
21726,4797,3,56,5,233.89,142.91,1169.45,714.55
21727,4797,4,124,1,751.84,403.70,751.84,403.70
21728,4797,5,153,1,239.02,153.05,239.02,153.05
21729,4797,6,92,6,405.44,252.26,2432.64,1513.56
21730,4798,1,12,7,64.63,45.81,452.41,320.67
21731,4798,2,209,4,328.32,196.43,1313.28,785.72
21732,4798,3,13,5,28.27,19.60,141.35,98.00
21733,4798,4,8,5,76.60,54.61,383.00,273.05
21734,4799,1,254,4,7.43,3.49,29.72,13.96
21735,4799,2,155,8,98.46,58.65,787.68,469.20
21736,4799,3,24,4,268.11,184.51,1072.44,738.04
21737,4800,1,222,1,1346.96,865.43,1346.96,865.43
21738,4800,2,263,6,187.42,95.24,1124.52,571.44
21739,4800,3,248,9,22.34,11.23,201.06,101.07
21740,4801,1,47,1,141.86,99.31,141.86,99.31
21741,4801,2,197,3,62.68,35.43,188.04,106.29
21742,4801,3,39,5,173.00,126.28,865.00,631.40
21743,4801,4,167,15,17.36,9.92,260.40,148.80
21744,4802,1,20,9,34.90,25.79,314.10,232.11
21745,4802,2,174,17,38.03,22.98,646.51,390.66
21746,4803,1,43,3,208.71,153.24,626.13,459.72
21747,4803,2,47,3,142.84,99.31,428.52,297.93
21748,4803,3,31,3,174.61,124.41,523.83,373.23
21749,4803,4,23,2,185.04,136.55,370.08,273.10
21750,4803,5,33,2,116.93,86.36,233.86,172.72
21751,4804,1,138,3,201.40,123.14,604.20,369.42
21752,4804,2,52,5,243.69,153.81,1218.45,769.05
21753,4804,3,100,9,89.28,57.09,803.52,513.81
21754,4805,1,100,3,85.98,57.09,257.94,171.27
21755,4805,2,112,6,323.41,205.04,1940.46,1230.24
21756,4805,3,139,5,270.26,142.07,1351.30,710.35
21757,4805,4,82,1,539.69,340.38,539.69,340.38
21758,4805,5,255,6,19.22,9.33,115.32,55.98
21759,4806,1,42,2,242.22,175.00,484.44,350.00
21760,4806,2,34,5,318.73,224.84,1593.65,1124.20
21761,4806,3,123,2,1021.63,572.68,2043.26,1145.36
21762,4806,4,22,8,60.97,45.14,487.76,361.12
21763,4807,1,31,3,172.16,124.41,516.48,373.23
21764,4807,2,245,8,16.07,8.11,128.56,64.88
21765,4807,3,85,8,60.79,40.40,486.32,323.20
21766,4807,4,119,6,289.22,182.25,1735.32,1093.50
21767,4808,1,180,1,516.90,305.62,516.90,305.62
21768,4808,2,235,1,2823.73,2262.83,2823.73,2262.83
21769,4808,3,175,8,17.48,10.27,139.84,82.16
21770,4809,1,216,2,2173.52,1385.43,4347.04,2770.86
21771,4809,2,131,3,175.17,98.42,525.51,295.26
21772,4809,3,155,1,94.63,58.65,94.63,58.65
21773,4809,4,119,3,294.67,182.25,884.01,546.75
21774,4810,1,15,1,23.93,16.93,23.93,16.93
21775,4810,2,115,5,394.34,260.50,1971.70,1302.50
21776,4810,3,195,3,112.92,65.91,338.76,197.73
21777,4810,4,145,4,175.28,100.72,701.12,402.88
21778,4810,5,39,2,171.91,126.28,343.82,252.56
21779,4811,1,239,1,7085.11,5719.14,7085.11,5719.14
21780,4811,2,63,4,204.31,135.74,817.24,542.96
21781,4811,3,254,7,7.59,3.49,53.13,24.43
21782,4811,4,142,1,154.56,98.74,154.56,98.74
21783,4811,5,119,4,295.95,182.25,1183.80,729.00
21784,4811,6,73,2,999.49,634.33,1998.98,1268.66
21785,4811,7,248,6,22.14,11.23,132.84,67.38
21786,4811,8,113,1,338.13,178.86,338.13,178.86
21787,4812,1,43,3,214.66,153.24,643.98,459.72
21788,4812,2,55,4,283.01,181.85,1132.04,727.40
21789,4812,3,221,2,1000.71,599.98,2001.42,1199.96
21790,4812,4,7,4,25.49,18.82,101.96,75.28
21791,4812,5,48,10,85.15,61.40,851.50,614.00
21792,4813,1,69,1,410.84,255.29,410.84,255.29
21793,4813,2,39,3,175.29,126.28,525.87,378.84
21794,4813,3,9,6,49.86,35.56,299.16,213.36
21795,4813,4,44,3,179.66,129.69,538.98,389.07
21796,4814,1,68,2,613.76,397.09,1227.52,794.18
21797,4814,2,32,1,163.07,115.43,163.07,115.43
21798,4814,3,32,4,157.52,115.43,630.08,461.72
21799,4815,1,49,1,155.09,110.88,155.09,110.88
21800,4815,2,95,3,113.25,74.83,339.75,224.49
21801,4815,3,237,2,5823.19,4578.33,11646.38,9156.66
21802,4816,1,182,1,2201.73,1325.06,2201.73,1325.06
21803,4816,2,61,2,530.65,357.60,1061.30,715.20
21804,4816,3,31,3,172.17,124.41,516.51,373.23
21805,4816,4,57,1,185.56,122.94,185.56,122.94
21806,4816,5,55,6,285.56,181.85,1713.36,1091.10
21807,4817,1,23,5,192.21,136.55,961.05,682.75
21808,4817,2,167,23,16.77,9.92,385.71,228.16
21809,4817,3,158,3,214.80,118.86,644.40,356.58
21810,4817,4,49,3,154.56,110.88,463.68,332.64
21811,4817,5,99,1,68.79,44.42,68.79,44.42
21812,4817,6,53,1,288.99,174.87,288.99,174.87
21813,4818,1,39,4,169.28,126.28,677.12,505.12
21814,4818,2,234,1,1968.21,1218.79,1968.21,1218.79
21815,4818,3,41,1,225.80,163.70,225.80,163.70
21816,4818,4,176,23,23.76,14.05,546.48,323.15
21817,4818,5,255,2,19.51,9.33,39.02,18.66
21818,4819,1,25,1,215.82,158.36,215.82,158.36
21819,4819,2,40,2,339.28,237.13,678.56,474.26
21820,4819,3,213,2,1671.75,1046.19,3343.50,2092.38
21821,4819,4,31,5,174.42,124.41,872.10,622.05
21822,4820,1,244,7,5.74,2.93,40.18,20.51
21823,4820,2,165,8,41.45,24.90,331.60,199.20
21824,4820,3,70,1,372.13,235.90,372.13,235.90
21825,4820,4,154,2,221.40,121.17,442.80,242.34
21826,4821,1,41,3,230.34,163.70,691.02,491.10
21827,4821,2,219,1,806.71,488.06,806.71,488.06
21828,4821,3,60,3,105.58,68.28,316.74,204.84
21829,4821,4,14,6,27.06,18.88,162.36,113.28
21830,4821,5,78,2,1263.17,799.53,2526.34,1599.06
21831,4821,6,50,5,243.56,171.06,1217.80,855.30
21832,4821,7,158,4,218.97,118.86,875.88,475.44
21833,4822,1,56,6,233.70,142.91,1402.20,857.46
21834,4822,2,16,1,51.06,36.85,51.06,36.85
21835,4823,1,73,1,976.52,634.33,976.52,634.33
21836,4823,2,117,1,418.55,218.56,418.55,218.56
21837,4823,3,93,4,91.98,58.98,367.92,235.92
21838,4823,4,183,1,1752.37,1076.75,1752.37,1076.75
21839,4823,5,227,1,2894.38,1788.06,2894.38,1788.06
21840,4824,1,116,6,353.08,217.30,2118.48,1303.80
21841,4824,2,115,1,406.42,260.50,406.42,260.50
21842,4824,3,126,2,978.54,535.17,1957.08,1070.34
21843,4825,1,98,8,44.69,29.22,357.52,233.76
21844,4825,2,127,1,876.46,569.85,876.46,569.85
21845,4825,3,155,5,95.03,58.65,475.15,293.25
21846,4825,4,115,5,391.36,260.50,1956.80,1302.50
21847,4825,5,244,2,5.77,2.93,11.54,5.86
21848,4825,6,150,3,84.13,45.99,252.39,137.97
21849,4826,1,8,7,78.98,54.61,552.86,382.27
21850,4826,2,36,4,256.26,183.32,1025.04,733.28
21851,4826,3,50,3,235.63,171.06,706.89,513.18
21852,4826,4,190,2,154.66,94.91,309.32,189.82
21853,4827,1,61,1,543.89,357.60,543.89,357.60
21854,4827,2,19,8,72.59,52.18,580.72,417.44
21855,4827,3,102,7,46.83,30.10,327.81,210.70
21856,4827,4,254,8,7.46,3.49,59.68,27.92
21857,4828,1,99,1,67.32,44.42,67.32,44.42
21858,4828,2,80,2,1246.93,759.44,2493.86,1518.88
21859,4828,3,55,2,282.78,181.85,565.56,363.70
21860,4828,4,164,6,285.02,178.38,1710.12,1070.28
21861,4828,5,128,2,1089.15,665.91,2178.30,1331.82
21862,4829,1,77,3,464.35,296.75,1393.05,890.25
21863,4829,2,7,8,25.62,18.82,204.96,150.56
21864,4829,3,30,2,336.91,233.56,673.82,467.12
21865,4829,4,25,4,219.46,158.36,877.84,633.44
21866,4829,5,94,3,30.54,19.18,91.62,57.54
21867,4829,6,11,1,30.96,21.20,30.96,21.20
21868,4830,1,108,3,168.86,110.63,506.58,331.89
21869,4830,2,7,1,25.60,18.82,25.60,18.82
21870,4830,3,101,1,79.65,51.58,79.65,51.58
21871,4830,4,120,2,263.07,141.07,526.14,282.14
21872,4830,5,78,2,1203.57,799.53,2407.14,1599.06
21873,4831,1,260,3,162.61,78.42,487.83,235.26
21874,4831,2,80,1,1222.16,759.44,1222.16,759.44
21875,4831,3,75,3,371.18,243.51,1113.54,730.53
21876,4831,4,143,1,325.54,190.22,325.54,190.22
21877,4831,5,255,5,19.63,9.33,98.15,46.65
21878,4832,1,85,6,61.76,40.40,370.56,242.40
21879,4832,2,164,2,275.67,178.38,551.34,356.76
21880,4832,3,117,4,400.24,218.56,1600.96,874.24
21881,4833,1,184,2,818.51,495.82,1637.02,991.64
21882,4833,2,52,4,241.89,153.81,967.56,615.24
21883,4833,3,166,25,6.95,4.08,173.75,102.00
21884,4833,4,99,3,67.00,44.42,201.00,133.26
21885,4833,5,114,4,324.89,209.07,1299.56,836.28
21886,4833,6,47,2,137.85,99.31,275.70,198.62
21887,4833,7,281,5,337.33,165.01,1686.65,825.05
21888,4833,8,211,4,423.79,269.84,1695.16,1079.36
21889,4833,9,167,7,17.36,9.92,121.52,69.44
21890,4834,1,92,6,404.22,252.26,2425.32,1513.56
21891,4834,2,56,6,232.68,142.91,1396.08,857.46
21892,4834,3,107,9,53.11,34.39,477.99,309.51
21893,4834,4,56,1,229.14,142.91,229.14,142.91
21894,4834,5,19,9,72.59,52.18,653.31,469.62
21895,4835,1,217,1,1771.67,1052.06,1771.67,1052.06
21896,4835,2,8,7,78.48,54.61,549.36,382.27
21897,4835,3,13,7,27.36,19.60,191.52,137.20
21898,4835,4,39,4,172.37,126.28,689.48,505.12
21899,4836,1,63,2,204.20,135.74,408.40,271.48
21900,4836,2,87,6,409.62,259.51,2457.72,1557.06
21901,4836,3,58,4,256.72,164.52,1026.88,658.08
21902,4836,4,153,4,241.33,153.05,965.32,612.20
21903,4837,1,162,1,369.79,237.76,369.79,237.76
21904,4837,2,207,3,449.85,267.83,1349.55,803.49
21905,4837,3,59,1,229.74,147.29,229.74,147.29
21906,4838,1,33,6,118.07,86.36,708.42,518.16
21907,4838,2,18,1,77.71,55.75,77.71,55.75
21908,4838,3,59,3,232.54,147.29,697.62,441.87
21909,4838,4,46,10,85.82,60.55,858.20,605.50
21910,4838,5,24,2,259.04,184.51,518.08,369.02
21911,4839,1,58,4,266.17,164.52,1064.68,658.08
21912,4839,2,82,2,547.98,340.38,1095.96,680.76
21913,4839,3,165,20,40.46,24.90,809.20,498.00
21914,4839,4,189,3,195.81,109.77,587.43,329.31
21915,4839,5,16,2,49.34,36.85,98.68,73.70
21916,4840,1,15,5,24.25,16.93,121.25,84.65
21917,4840,2,81,2,599.08,386.00,1198.16,772.00
21918,4840,3,105,3,148.99,94.23,446.97,282.69
21919,4840,4,52,6,237.59,153.81,1425.54,922.86
21920,4840,5,158,6,218.32,118.86,1309.92,713.16
21921,4841,1,237,1,5918.48,4578.33,5918.48,4578.33
21922,4841,2,112,6,313.52,205.04,1881.12,1230.24
21923,4841,3,59,5,225.98,147.29,1129.90,736.45
21924,4841,4,12,2,63.67,45.81,127.34,91.62
21925,4841,5,28,4,337.22,247.12,1348.88,988.48
21926,4842,1,212,4,225.73,144.12,902.92,576.48
21927,4842,2,131,3,176.69,98.42,530.07,295.26
21928,4842,3,222,2,1334.85,865.43,2669.70,1730.86
21929,4842,4,183,2,1725.95,1076.75,3451.90,2153.50
21930,4842,5,247,7,16.47,7.68,115.29,53.76
21931,4843,1,61,1,545.41,357.60,545.41,357.60
21932,4843,2,49,2,151.68,110.88,303.36,221.76
21933,4843,3,13,5,27.22,19.60,136.10,98.00
21934,4843,4,180,2,533.83,305.62,1067.66,611.24
21935,4843,5,22,6,63.22,45.14,379.32,270.84
21936,4844,1,205,6,405.97,245.59,2435.82,1473.54
21937,4844,2,24,3,258.37,184.51,775.11,553.53
21938,4844,3,31,5,174.45,124.41,872.25,622.05
21939,4845,1,2,2,112.99,82.34,225.98,164.68
21940,4845,2,60,5,106.73,68.28,533.65,341.40
21941,4846,1,49,1,152.64,110.88,152.64,110.88
21942,4846,2,41,3,232.02,163.70,696.06,491.10
21943,4846,3,174,15,37.73,22.98,565.95,344.70
21944,4846,4,220,2,1468.50,908.33,2937.00,1816.66
21945,4847,1,115,6,405.63,260.50,2433.78,1563.00
21946,4847,2,187,2,122.61,70.85,245.22,141.70
21947,4847,3,158,4,215.05,118.86,860.20,475.44
21948,4847,4,154,4,222.14,121.17,888.56,484.68
21949,4847,5,149,1,274.98,159.43,274.98,159.43
21950,4848,1,257,6,11.01,5.19,66.06,31.14
21951,4848,2,150,7,83.24,45.99,582.68,321.93
21952,4848,3,149,3,285.97,159.43,857.91,478.29
21953,4848,4,135,3,121.93,64.37,365.79,193.11
21954,4849,1,174,23,37.23,22.98,856.29,528.54
21955,4849,2,21,6,58.50,43.54,351.00,261.24
21956,4849,3,188,1,139.34,79.02,139.34,79.02
21957,4849,4,260,2,161.73,78.42,323.46,156.84
21958,4849,5,277,5,216.92,108.03,1084.60,540.15
21959,4849,6,83,2,180.90,111.62,361.80,223.24
21960,4850,1,230,2,1926.73,1173.51,3853.46,2347.02
21961,4850,2,138,5,197.99,123.14,989.95,615.70
21962,4850,3,60,5,108.21,68.28,541.05,341.40
21963,4850,4,131,3,180.05,98.42,540.15,295.26
21964,4851,1,37,3,340.67,237.81,1022.01,713.43
21965,4851,2,65,1,399.48,260.29,399.48,260.29
21966,4851,3,69,2,404.58,255.29,809.16,510.58
21967,4851,4,196,2,20.88,11.84,41.76,23.68
21968,4851,5,257,3,10.72,5.19,32.16,15.57
21969,4851,6,104,2,167.07,107.15,334.14,214.30
21970,4851,7,54,6,333.45,207.20,2000.70,1243.20
21971,4852,1,51,9,53.46,35.22,481.14,316.98
21972,4852,2,155,5,97.83,58.65,489.15,293.25
21973,4852,3,209,2,328.42,196.43,656.84,392.86
21974,4852,4,120,4,267.50,141.07,1070.00,564.28
21975,4852,5,253,10,21.91,9.90,219.10,99.00
21976,4852,6,123,2,1056.87,572.68,2113.74,1145.36
21977,4853,1,86,1,37.97,25.31,37.97,25.31
21978,4853,2,129,2,1279.73,726.37,2559.46,1452.74
21979,4853,3,62,6,478.83,313.59,2872.98,1881.54
21980,4853,4,22,8,63.92,45.14,511.36,361.12
21981,4853,5,157,2,599.79,355.64,1199.58,711.28
21982,4853,6,131,4,173.72,98.42,694.88,393.68
21983,4854,1,41,2,227.23,163.70,454.46,327.40
21984,4854,2,145,1,171.47,100.72,171.47,100.72
21985,4854,3,161,1,737.86,470.35,737.86,470.35
21986,4854,4,14,8,26.37,18.88,210.96,151.04
21987,4854,5,23,1,192.39,136.55,192.39,136.55
21988,4855,1,148,6,163.99,88.92,983.94,533.52
21989,4855,2,181,4,417.41,259.88,1669.64,1039.52
21990,4855,3,41,4,225.69,163.70,902.76,654.80
21991,4855,4,159,4,474.49,304.57,1897.96,1218.28
21992,4856,1,3,3,97.60,70.09,292.80,210.27
21993,4856,2,24,4,263.21,184.51,1052.84,738.04
21994,4856,3,254,4,7.58,3.49,30.32,13.96
21995,4856,4,46,1,87.00,60.55,87.00,60.55
21996,4856,5,59,5,233.84,147.29,1169.20,736.45
21997,4856,6,84,3,424.68,267.56,1274.04,802.68
21998,4857,1,52,1,243.75,153.81,243.75,153.81
21999,4857,2,109,8,89.34,56.78,714.72,454.24
22000,4857,3,141,5,63.59,35.22,317.95,176.10
22001,4858,1,94,7,30.84,19.18,215.88,134.26
22002,4858,2,87,1,406.35,259.51,406.35,259.51
22003,4858,3,43,6,212.76,153.24,1276.56,919.44
22004,4858,4,98,5,45.69,29.22,228.45,146.10
22005,4858,5,122,2,229.83,141.44,459.66,282.88
22006,4859,1,175,10,17.77,10.27,177.70,102.70
22007,4859,2,19,10,75.02,52.18,750.20,521.80
22008,4859,3,278,2,94.71,45.28,189.42,90.56
22009,4859,4,69,1,406.36,255.29,406.36,255.29
22010,4860,1,200,1,52.07,31.56,52.07,31.56
22011,4860,2,151,5,172.35,99.22,861.75,496.10
22012,4860,3,115,1,403.56,260.50,403.56,260.50
22013,4860,4,278,5,93.33,45.28,466.65,226.40
22014,4861,1,102,5,47.95,30.10,239.75,150.50
22015,4861,2,48,9,86.74,61.40,780.66,552.60
22016,4861,3,3,2,100.96,70.09,201.92,140.18
22017,4862,1,81,1,624.09,386.00,624.09,386.00
22018,4862,2,210,2,724.87,447.60,1449.74,895.20
22019,4862,3,5,5,103.41,72.66,517.05,363.30
22020,4862,4,7,8,25.94,18.82,207.52,150.56
22021,4862,5,43,3,210.53,153.24,631.59,459.72
22022,4863,1,20,5,36.06,25.79,180.30,128.95
22023,4863,2,196,6,20.11,11.84,120.66,71.04
22024,4863,3,20,1,36.45,25.79,36.45,25.79
22025,4863,4,179,1,1882.31,1098.60,1882.31,1098.60
22026,4863,5,163,1,364.97,220.69,364.97,220.69
22027,4864,1,7,1,26.14,18.82,26.14,18.82
22028,4864,2,39,4,172.94,126.28,691.76,505.12
22029,4864,3,56,2,232.79,142.91,465.58,285.82
22030,4865,1,149,2,272.47,159.43,544.94,318.86
22031,4865,2,207,2,446.28,267.83,892.56,535.66
22032,4865,3,55,4,286.66,181.85,1146.64,727.40
22033,4865,4,112,2,314.36,205.04,628.72,410.08
22034,4866,1,263,2,192.90,95.24,385.80,190.48
22035,4866,2,44,4,183.98,129.69,735.92,518.76
22036,4866,3,36,5,251.68,183.32,1258.40,916.60
22037,4866,4,79,2,651.61,423.61,1303.22,847.22
22038,4866,5,40,2,336.58,237.13,673.16,474.26
22039,4867,1,97,2,106.24,69.29,212.48,138.58
22040,4867,2,86,10,38.53,25.31,385.30,253.10
22041,4867,3,81,1,602.23,386.00,602.23,386.00
22042,4867,4,122,6,221.69,141.44,1330.14,848.64
22043,4867,5,102,7,47.70,30.10,333.90,210.70
22044,4868,1,144,3,75.15,47.01,225.45,141.03
22045,4868,2,145,3,173.89,100.72,521.67,302.16
22046,4869,1,52,2,239.16,153.81,478.32,307.62
22047,4869,2,97,1,107.16,69.29,107.16,69.29
22048,4869,3,75,3,368.58,243.51,1105.74,730.53
22049,4869,4,60,4,107.53,68.28,430.12,273.12
22050,4870,1,137,3,266.26,172.16,798.78,516.48
22051,4870,2,240,1,9532.54,7546.94,9532.54,7546.94
22052,4870,3,161,1,725.19,470.35,725.19,470.35
22053,4870,4,141,1,63.69,35.22,63.69,35.22
22054,4870,5,261,5,157.76,75.88,788.80,379.40
22055,4870,6,220,1,1444.96,908.33,1444.96,908.33
22056,4871,1,153,2,239.38,153.05,478.76,306.10
22057,4871,2,81,2,616.58,386.00,1233.16,772.00
22058,4871,3,129,1,1297.59,726.37,1297.59,726.37
22059,4871,4,129,1,1279.80,726.37,1279.80,726.37
22060,4871,5,154,1,221.06,121.17,221.06,121.17
22061,4871,6,66,1,181.89,112.64,181.89,112.64
22062,4871,7,120,6,261.28,141.07,1567.68,846.42
22063,4872,1,126,1,981.96,535.17,981.96,535.17
22064,4872,2,144,8,72.54,47.01,580.32,376.08
22065,4872,3,113,3,330.32,178.86,990.96,536.58
22066,4872,4,207,5,446.91,267.83,2234.55,1339.15
22067,4872,5,113,4,326.82,178.86,1307.28,715.44
22068,4872,6,118,6,237.29,128.28,1423.74,769.68
22069,4872,7,86,2,38.48,25.31,76.96,50.62
22070,4873,1,6,3,104.62,75.01,313.86,225.03
22071,4873,2,50,3,231.97,171.06,695.91,513.18
22072,4873,3,222,1,1370.16,865.43,1370.16,865.43
22073,4873,4,24,4,266.39,184.51,1065.56,738.04
22074,4873,5,232,1,764.70,451.11,764.70,451.11
22075,4873,6,47,1,138.47,99.31,138.47,99.31
22076,4873,7,75,6,369.19,243.51,2215.14,1461.06
22077,4874,1,139,4,276.54,142.07,1106.16,568.28
22078,4874,2,185,1,845.36,481.33,845.36,481.33
22079,4874,3,263,6,183.76,95.24,1102.56,571.44
22080,4874,4,16,6,49.18,36.85,295.08,221.10
22081,4874,5,92,1,395.55,252.26,395.55,252.26
22082,4875,1,192,5,171.05,105.15,855.25,525.75
22083,4875,2,58,6,256.71,164.52,1540.26,987.12
22084,4875,3,25,2,219.46,158.36,438.92,316.72
22085,4876,1,128,2,1103.48,665.91,2206.96,1331.82
22086,4876,2,222,1,1334.90,865.43,1334.90,865.43
22087,4876,3,149,3,280.55,159.43,841.65,478.29
22088,4876,4,152,4,159.95,105.13,639.80,420.52
22089,4876,5,117,4,409.33,218.56,1637.32,874.24
22090,4876,6,84,3,424.29,267.56,1272.87,802.68
22091,4877,1,163,4,370.05,220.69,1480.20,882.76
22092,4877,2,277,1,223.16,108.03,223.16,108.03
22093,4877,3,100,6,86.58,57.09,519.48,342.54
22094,4878,1,119,5,297.20,182.25,1486.00,911.25
22095,4878,2,218,2,3351.32,2090.87,6702.64,4181.74
22096,4878,3,92,6,412.47,252.26,2474.82,1513.56
22097,4878,4,85,6,60.08,40.40,360.48,242.40
22098,4878,5,123,1,1019.26,572.68,1019.26,572.68
22099,4878,6,32,4,158.62,115.43,634.48,461.72
22100,4878,7,85,1,60.58,40.40,60.58,40.40
22101,4879,1,109,8,88.89,56.78,711.12,454.24
22102,4879,2,34,1,319.79,224.84,319.79,224.84
22103,4880,1,55,3,275.53,181.85,826.59,545.55
22104,4880,2,141,9,64.12,35.22,577.08,316.98
22105,4880,3,135,3,121.92,64.37,365.76,193.11
22106,4880,4,140,4,150.23,98.32,600.92,393.28
22107,4881,1,53,2,278.05,174.87,556.10,349.74
22108,4881,2,122,3,229.41,141.44,688.23,424.32
22109,4881,3,155,10,96.11,58.65,961.10,586.50
22110,4881,4,267,5,5.11,2.59,25.55,12.95
22111,4882,1,163,3,371.01,220.69,1113.03,662.07
22112,4882,2,156,1,170.21,97.55,170.21,97.55
22113,4882,3,108,2,164.57,110.63,329.14,221.26
22114,4882,4,85,5,61.93,40.40,309.65,202.00
22115,4882,5,128,1,1101.06,665.91,1101.06,665.91
22116,4883,1,19,5,71.86,52.18,359.30,260.90
22117,4883,2,144,10,72.39,47.01,723.90,470.10
22118,4883,3,16,5,49.08,36.85,245.40,184.25
22119,4883,4,242,2,5157.70,4196.49,10315.40,8392.98
22120,4883,5,253,2,21.73,9.90,43.46,19.80
22121,4883,6,6,1,101.68,75.01,101.68,75.01
22122,4884,1,149,3,280.18,159.43,840.54,478.29
22123,4884,2,146,8,83.40,49.53,667.20,396.24
22124,4884,3,56,2,230.25,142.91,460.50,285.82
22125,4884,4,61,2,530.85,357.60,1061.70,715.20
22126,4884,5,47,6,141.19,99.31,847.14,595.86
22127,4884,6,117,5,418.49,218.56,2092.45,1092.80
22128,4884,7,164,1,276.89,178.38,276.89,178.38
22129,4885,1,152,6,161.22,105.13,967.32,630.78
22130,4885,2,153,4,235.92,153.05,943.68,612.20
22131,4885,3,144,4,75.26,47.01,301.04,188.04
22132,4885,4,77,3,473.35,296.75,1420.05,890.25
22133,4886,1,195,1,115.76,65.91,115.76,65.91
22134,4886,2,221,2,968.59,599.98,1937.18,1199.96
22135,4886,3,49,5,157.72,110.88,788.60,554.40
22136,4886,4,168,17,33.40,19.48,567.80,331.16
22137,4886,5,10,10,72.21,53.68,722.10,536.80
22138,4886,6,85,6,61.69,40.40,370.14,242.40
22139,4886,7,103,5,153.73,100.69,768.65,503.45
22140,4886,8,273,5,251.12,122.95,1255.60,614.75
22141,4887,1,145,6,175.14,100.72,1050.84,604.32
22142,4887,2,154,5,226.10,121.17,1130.50,605.85
22143,4887,3,82,1,537.53,340.38,537.53,340.38
22144,4887,4,131,4,177.50,98.42,710.00,393.68
22145,4887,5,112,3,308.00,205.04,924.00,615.12
22146,4887,6,126,2,1007.01,535.17,2014.02,1070.34
22147,4888,1,121,2,1131.35,678.48,2262.70,1356.96
22148,4888,2,109,10,89.50,56.78,895.00,567.80
22149,4888,3,157,1,606.31,355.64,606.31,355.64
22150,4888,4,171,15,13.47,8.24,202.05,123.60
22151,4888,5,83,5,184.18,111.62,920.90,558.10
22152,4888,6,17,3,32.45,23.28,97.35,69.84
22153,4889,1,261,4,159.16,75.88,636.64,303.52
22154,4889,2,196,8,20.73,11.84,165.84,94.72
22155,4889,3,270,4,25.86,12.01,103.44,48.04
22156,4890,1,51,8,55.31,35.22,442.48,281.76
22157,4890,2,23,4,189.49,136.55,757.96,546.20
22158,4890,3,34,1,325.88,224.84,325.88,224.84
22159,4890,4,28,6,336.24,247.12,2017.44,1482.72
22160,4891,1,73,1,987.63,634.33,987.63,634.33
22161,4891,2,3,1,101.63,70.09,101.63,70.09
22162,4891,3,71,2,1161.63,733.45,2323.26,1466.90
22163,4891,4,265,1,120.74,60.52,120.74,60.52
22164,4891,5,15,10,24.20,16.93,242.00,169.30
22165,4892,1,143,2,319.78,190.22,639.56,380.44
22166,4892,2,62,3,493.22,313.59,1479.66,940.77
22167,4892,3,84,5,426.35,267.56,2131.75,1337.80
22168,4893,1,112,4,314.24,205.04,1256.96,820.16
22169,4893,2,81,1,616.22,386.00,616.22,386.00
22170,4893,3,134,3,91.15,54.48,273.45,163.44
22171,4894,1,36,6,256.61,183.32,1539.66,1099.92
22172,4894,2,79,2,667.89,423.61,1335.78,847.22
